94,01/23/15 01:39,-64.908878,-2.852821
94,01/23/15 09:47,-64.908878,-2.852821
94,01/23/15 17:55,-64.908878,-2.852821
94,01/24/15 02:04,-64.908878,-2.852821
94,01/24/15 10:12,-64.908878,-2.852821
94,01/24/15 18:20,-64.908878,-2.852821
94,01/25/15 02:29,-64.908878,-2.852821
94,01/25/15 10:37,-64.908878,-2.852821
94,01/25/15 18:45,-64.908878,-2.852821
94,01/26/15 02:54,-64.908878,-2.852821
94,01/26/15 11:02,-64.908878,-2.852821
94,01/26/15 19:10,-64.908878,-2.852821
94,01/27/15 03:18,-64.908878,-2.852821
94,01/27/15 11:27,-64.908878,-2.852821
94,01/27/15 19:35,-64.908878,-2.852821
94,01/28/15 03:43,-64.908878,-2.852821
94,01/28/15 11:52,-64.908878,-2.852821
94,01/28/15 20:00,-64.908878,-2.852821
94,01/29/15 04:08,-64.908878,-2.852821
94,01/29/15 12:17,-64.908878,-2.852821
94,01/29/15 20:25,-64.908878,-2.852821
94,01/30/15 04:33,-64.908878,-2.852821
94,01/30/15 12:42,-64.908878,-2.852821
94,01/30/15 20:50,-64.908878,-2.852821
94,01/31/15 04:58,-64.908878,-2.852821
94,01/31/15 13:06,-64.908878,-2.852821
94,01/31/15 21:15,-64.908878,-2.852821
94,02/01/15 05:23,-64.908878,-2.852821
94,02/01/15 13:31,-64.908878,-2.852821
94,02/01/15 21:40,-64.908878,-2.852821
94,02/02/15 05:48,-64.908878,-2.852821
94,02/02/15 13:56,-64.908878,-2.852821
94,02/02/15 22:05,-64.908878,-2.852821
94,02/03/15 06:13,-64.908878,-2.852821
94,02/03/15 14:21,-64.908878,-2.852821
94,02/03/15 22:30,-64.908878,-2.852821
94,02/04/15 06:38,-64.908878,-2.852821
94,02/04/15 14:46,-64.908878,-2.852821
94,02/04/15 22:54,-64.908878,-2.852821
94,02/05/15 07:03,-64.908878,-2.852821
94,02/05/15 15:11,-64.908878,-2.852821
94,02/05/15 23:19,-64.908878,-2.852821
94,02/06/15 07:28,-64.908878,-2.852821
94,02/06/15 15:36,-64.908878,-2.852821
94,02/06/15 23:44,-64.908878,-2.852821
94,02/07/15 07:53,-64.908878,-2.852821
94,02/07/15 16:01,-64.908878,-2.852821
94,02/08/15 00:09,-64.908878,-2.852821
94,02/08/15 08:18,-64.908878,-2.852821
94,02/08/15 16:26,-64.908878,-2.852821
94,02/09/15 00:34,-64.908878,-2.852821
94,02/09/15 08:42,-64.908878,-2.852821
94,02/09/15 16:51,-64.908878,-2.852821
94,02/10/15 00:59,-64.908878,-2.852821
94,02/10/15 09:07,-64.908878,-2.852821
94,02/10/15 17:16,-64.908878,-2.852821
94,02/11/15 01:24,-64.908878,-2.852821
94,02/11/15 09:32,-64.908878,-2.852821
94,02/11/15 17:41,-64.908878,-2.852821
94,02/12/15 01:49,-64.908878,-2.852821
94,02/12/15 09:57,-64.908878,-2.852821
94,02/12/15 18:06,-64.908878,-2.852821
94,02/13/15 02:14,-64.908878,-2.852821
94,02/13/15 10:22,-64.908878,-2.852821
94,02/13/15 18:30,-64.908878,-2.852821
94,02/14/15 02:39,-64.908878,-2.852821
94,02/14/15 10:47,-64.908878,-2.852821
94,02/14/15 18:55,-64.908878,-2.852821
94,02/15/15 03:04,-64.908878,-2.852821
94,02/15/15 11:12,-64.908878,-2.852821
94,02/15/15 19:20,-64.908878,-2.852821
94,02/16/15 03:29,-64.908878,-2.852821
94,02/16/15 11:37,-64.908878,-2.852821
94,02/16/15 19:45,-64.908878,-2.852821
94,02/17/15 03:54,-64.908878,-2.852821
94,02/17/15 12:02,-64.908878,-2.852821
94,02/17/15 20:10,-64.908878,-2.852821
94,02/18/15 04:18,-64.908878,-2.852821
94,02/18/15 12:27,-64.908878,-2.852821
94,02/18/15 20:35,-64.908878,-2.852821
94,02/19/15 04:43,-64.908878,-2.852821
94,02/19/15 12:52,-64.908878,-2.852821
94,02/19/15 21:00,-64.908878,-2.852821
94,02/20/15 05:08,-64.908878,-2.852821
94,02/20/15 13:17,-64.908878,-2.852821
94,02/20/15 21:25,-64.908878,-2.852821
94,02/21/15 05:33,-64.908878,-2.852821
94,02/21/15 13:42,-64.908878,-2.852821
94,02/21/15 21:50,-64.908878,-2.852821
94,02/22/15 05:58,-64.908878,-2.852821
94,02/22/15 14:06,-64.908878,-2.852821
94,02/22/15 22:15,-64.908878,-2.852821
94,02/23/15 06:23,-64.908878,-2.852821
94,02/23/15 14:31,-64.908878,-2.852821
94,02/23/15 22:40,-64.908878,-2.852821
94,02/24/15 06:48,-64.908878,-2.852821
94,02/24/15 14:56,-64.908878,-2.852821
94,02/24/15 23:05,-64.908878,-2.852821
94,02/25/15 07:13,-64.908878,-2.852821
94,02/25/15 15:21,-64.908878,-2.852821
94,02/25/15 23:30,-64.908878,-2.852821
94,02/26/15 07:38,-64.908878,-2.852821
94,02/26/15 15:46,-64.908878,-2.852821
94,02/26/15 23:54,-64.908878,-2.852821
94,02/27/15 08:03,-64.908878,-2.852821
94,02/27/15 16:11,-64.908878,-2.852821
94,02/28/15 00:19,-64.908878,-2.852821
94,02/28/15 08:28,-64.908878,-2.852821
94,02/28/15 16:36,-64.908878,-2.852821
94,03/01/15 00:44,-64.908878,-2.852821
94,03/01/15 08:53,-64.908878,-2.852821
94,03/01/15 17:01,-64.908878,-2.852821
94,03/02/15 01:09,-64.908878,-2.852821
94,03/02/15 09:18,-64.908878,-2.852821
94,03/02/15 17:26,-64.908878,-2.852821
94,03/03/15 01:34,-64.908878,-2.852821
94,03/03/15 09:42,-64.908878,-2.852821
94,03/03/15 17:51,-64.908878,-2.852821
94,03/04/15 01:59,-64.908878,-2.852821
94,03/04/15 10:07,-64.908878,-2.852821
94,03/04/15 18:16,-64.908878,-2.852821
94,03/05/15 02:24,-64.908878,-2.852821
94,03/05/15 10:32,-64.908878,-2.852821
94,03/05/15 18:41,-64.908878,-2.852821
94,03/06/15 02:49,-64.908878,-2.852821
94,03/06/15 10:57,-64.908878,-2.852821
94,03/06/15 19:06,-64.908878,-2.852821
94,03/07/15 03:14,-64.908878,-2.852821
94,03/07/15 11:22,-64.908878,-2.852821
94,03/07/15 19:30,-64.908878,-2.852821
94,03/08/15 03:39,-64.908878,-2.852821
94,03/08/15 11:47,-64.908878,-2.852821
94,03/08/15 19:55,-64.908878,-2.852821
94,03/09/15 04:04,-64.908878,-2.852821
