Event_ID,timestamp,location.long,location.lat,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier (ID),study.name,country
112206,3/12/14 17:39,-64.877263,-3.03684,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112207,3/14/14 4:00,-64.877105,-3.038135,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112208,3/14/14 10:02,-64.876807,-3.038255,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112209,3/14/14 16:00,-64.877153,-3.03809,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112210,3/14/14 22:00,-64.877072,-3.03821,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112211,3/15/14 10:01,-64.885507,-3.033158,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112212,3/15/14 22:00,-64.887686,-3.031688,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112213,3/16/14 4:00,-64.887788,-3.031543,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112214,3/16/14 10:00,-64.888473,-3.031137,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112215,3/16/14 22:00,-64.888699,-3.031063,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112216,3/17/14 4:00,-64.888955,-3.03231,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112217,3/17/14 10:01,-64.886187,-3.033822,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112218,3/17/14 22:00,-64.886215,-3.033063,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112219,3/18/14 4:02,-64.879131,-3.038117,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112220,3/18/14 10:01,-64.858988,-3.055827,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112221,3/18/14 16:01,-64.860149,-3.061158,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112222,3/19/14 10:00,-64.856348,-3.065276,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112223,3/20/14 4:00,-64.856865,-3.065576,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112224,3/20/14 10:00,-64.858464,-3.063364,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112225,3/20/14 16:01,-64.858319,-3.061604,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112226,3/21/14 10:01,-64.85287,-3.053182,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112227,3/21/14 16:01,-64.852853,-3.053228,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112228,3/21/14 22:01,-64.852804,-3.053295,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112229,3/22/14 4:00,-64.854644,-3.051432,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112230,3/22/14 10:01,-64.845433,-3.041538,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112231,3/22/14 16:01,-64.845734,-3.04091,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112232,3/22/14 22:02,-64.846087,-3.040576,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112233,3/23/14 4:00,-64.84413,-3.031678,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112234,3/23/14 16:00,-64.832733,-3.056607,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112235,3/23/14 22:01,-64.832657,-3.056687,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112236,3/25/14 4:01,-64.848737,-3.022774,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112237,3/25/14 10:00,-64.867467,-2.982191,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112238,3/25/14 16:00,-64.867225,-2.982062,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112239,3/25/14 22:01,-64.867833,-2.982134,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112240,3/26/14 10:00,-64.841446,-2.967679,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112241,3/26/14 16:01,-64.841179,-2.97884,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112242,3/26/14 22:01,-64.841174,-2.978939,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112243,3/27/14 4:03,-64.850137,-2.986542,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112244,3/27/14 16:01,-64.82001,-3.026823,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112245,3/28/14 10:00,-64.793374,-3.070651,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112246,3/28/14 16:01,-64.788907,-3.075709,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112247,3/28/14 22:00,-64.788864,-3.075769,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112248,3/29/14 4:03,-64.800494,-3.070019,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112249,3/29/14 10:02,-64.800122,-3.077272,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112250,3/29/14 16:03,-64.800801,-3.077138,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112251,3/29/14 22:01,-64.801697,-3.079345,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112252,3/30/14 4:02,-64.800423,-3.085492,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112253,3/31/14 4:00,-64.793741,-3.096356,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112254,3/31/14 10:01,-64.79386,-3.107163,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112255,3/31/14 22:00,-64.794894,-3.105254,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112256,4/1/14 4:01,-64.78957,-3.094597,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112257,4/1/14 10:02,-64.796758,-3.086742,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112258,4/1/14 16:02,-64.796756,-3.086584,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112259,4/2/14 10:01,-64.803615,-3.096635,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112260,4/2/14 16:01,-64.803457,-3.098497,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112261,4/3/14 4:03,-64.80283,-3.115164,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112262,4/3/14 10:02,-64.801826,-3.110866,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112263,4/3/14 16:01,-64.801627,-3.110523,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112264,4/3/14 22:01,-64.801564,-3.110046,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112265,4/4/14 10:00,-64.806337,-3.097308,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112266,4/4/14 16:01,-64.831866,-3.098838,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112267,4/5/14 4:01,-64.833393,-3.103597,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112268,4/5/14 10:01,-64.84539,-3.096214,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112269,4/5/14 16:02,-64.857759,-3.088129,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112270,4/5/14 22:03,-64.856116,-3.088172,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112271,4/6/14 10:02,-64.865837,-3.090578,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112272,4/6/14 22:01,-64.859979,-3.082253,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112273,4/7/14 10:01,-64.862329,-3.071715,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112274,4/7/14 16:00,-64.862281,-3.071849,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112275,4/8/14 4:02,-64.866634,-3.080211,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112276,4/8/14 22:01,-64.866634,-3.093862,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112277,4/9/14 4:02,-64.865546,-3.094265,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112278,4/9/14 10:01,-64.86557,-3.094415,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112279,4/9/14 16:02,-64.8655,-3.094052,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112280,4/9/14 22:02,-64.865386,-3.094105,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112281,4/10/14 4:00,-64.855249,-3.097182,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112282,4/10/14 10:00,-64.852852,-3.095017,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112283,4/10/14 22:01,-64.855251,-3.092935,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112284,4/11/14 4:01,-64.842296,-3.096182,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112285,4/11/14 10:01,-64.821983,-3.094637,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112286,4/11/14 16:02,-64.824996,-3.09954,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112287,4/11/14 22:02,-64.825025,-3.099351,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112288,4/12/14 16:01,-64.808302,-3.08494,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112289,4/12/14 22:01,-64.808277,-3.084781,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112290,4/13/14 4:00,-64.809093,-3.081388,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112291,4/13/14 10:00,-64.811703,-3.072262,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112292,4/13/14 16:01,-64.808869,-3.075243,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112293,4/13/14 22:00,-64.808729,-3.075272,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112294,4/14/14 10:01,-64.807435,-3.078063,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112295,4/14/14 16:02,-64.808378,-3.075947,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112296,4/14/14 22:01,-64.808414,-3.075809,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112297,4/15/14 4:00,-64.807176,-3.078031,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112298,4/15/14 10:00,-64.807179,-3.078019,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112299,4/16/14 10:01,-64.806998,-3.078289,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112300,4/17/14 4:00,-64.807231,-3.077781,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112301,4/17/14 10:01,-64.807336,-3.077746,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112302,4/17/14 16:02,-64.808431,-3.075679,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112303,4/17/14 22:02,-64.808336,-3.075541,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112304,4/18/14 4:01,-64.80736,-3.077742,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112305,4/18/14 10:02,-64.80718,-3.077818,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112306,4/18/14 22:02,-64.808442,-3.075496,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112307,4/19/14 4:00,-64.807593,-3.077902,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112308,4/19/14 10:02,-64.808151,-3.076128,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112309,4/19/14 22:01,-64.808377,-3.075626,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112310,4/20/14 4:00,-64.808895,-3.07526,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112311,4/20/14 10:01,-64.807283,-3.077609,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112312,4/20/14 16:01,-64.802478,-3.073036,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112313,4/21/14 4:00,-64793,-3.078133,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112314,4/21/14 10:01,-64.793052,-3.078095,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112315,4/21/14 22:00,-64.791711,-3.083604,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112316,4/22/14 4:01,-64.788267,-3.090155,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112317,4/22/14 10:01,-64.783974,-3.099092,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112318,4/22/14 16:00,-64.784014,-3.09907,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112319,4/22/14 22:01,-64.784149,-3.099117,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112320,4/23/14 4:00,-64.789089,-3.100055,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112321,4/23/14 10:00,-64.788877,-3.099905,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112322,4/23/14 22:02,-64.790261,-3.092808,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112323,4/24/14 4:02,-64.783949,-3.090476,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112324,4/24/14 10:00,-64.789562,-3.074051,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112325,4/24/14 22:00,-64.795727,-3.065478,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112326,4/25/14 10:01,-64.811569,-3.037831,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112327,4/26/14 4:03,-64.841961,-3.028398,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112328,4/26/14 10:01,-64.855123,-2.989565,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112329,4/26/14 16:00,-64.846483,-2.982523,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112330,4/27/14 10:02,-64.833818,-2.977842,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112331,4/27/14 22:02,-64.833806,-2.977754,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112332,4/28/14 10:02,-64.837177,-2.99225,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112333,4/30/14 4:01,-64.837569,-2.999746,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112334,4/30/14 10:02,-64.834909,-2.981649,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112335,4/30/14 16:01,-64.833409,-2.979756,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112336,4/30/14 22:00,-64.833453,-2.979476,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112337,5/1/14 4:01,-64.82895,-2.979175,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112338,5/1/14 16:00,-64831,-2988,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112339,5/1/14 22:01,-64.830896,-2.987867,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112340,5/2/14 4:00,-64.832618,-2.990272,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112341,5/2/14 10:02,-64.83543,-2.988845,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112342,5/2/14 16:01,-64.835626,-2.989117,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112343,5/3/14 4:00,-64.839154,-2.987759,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112344,5/3/14 16:01,-64.830711,-2.980263,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112345,5/3/14 22:01,-64.83033,-2.979813,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112346,5/4/14 4:01,-64.829903,-2.980113,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112347,5/4/14 10:00,-64.830565,-2.980178,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112348,5/4/14 22:03,-64.830683,-2.979983,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112349,5/5/14 10:02,-64.831508,-2.981403,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112350,5/5/14 16:02,-64.831469,-2.98125,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112351,5/5/14 22:00,-64.831694,-2.981096,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112352,5/6/14 4:01,-64.832182,-2.995299,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112353,5/6/14 10:00,-64.832751,-3.000265,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112354,5/6/14 16:00,-64.832899,-2.999695,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112355,5/6/14 22:00,-64.832962,-2.999766,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112356,5/7/14 22:02,-64.843281,-2.99708,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112357,5/8/14 4:00,-64.840703,-2.990427,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112358,5/8/14 10:01,-64.836129,-2.981546,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112359,5/8/14 16:00,-64.835853,-2.980421,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112360,5/8/14 22:00,-64.835789,-2.97903,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112361,5/9/14 10:00,-64.840737,-3.02246,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112362,5/9/14 16:00,-64.825374,-3.037745,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112363,5/9/14 22:00,-64.825191,-3.037738,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112364,5/10/14 4:00,-64.816822,-3.05414,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112365,5/10/14 10:00,-64.816832,-3.054384,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112366,5/10/14 16:00,-64.816597,-3.054742,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112367,5/10/14 22:00,-64.816934,-3.054207,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112368,5/11/14 10:01,-64.814839,-3.067242,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112369,5/11/14 16:00,-64.814436,-3.067088,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112370,5/12/14 4:01,-64.80395,-3.064296,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112371,5/12/14 10:02,-64.781814,-3.09382,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112372,5/12/14 22:00,-64.781815,-3.093753,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112373,5/13/14 4:00,-64.781977,-3.093704,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112374,5/13/14 16:00,-64.784392,-3.098594,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112375,5/13/14 22:00,-64.784323,-3.098518,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112376,5/14/14 4:01,-64.78406,-3.099108,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112377,5/14/14 10:00,-64.784627,-3.101672,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112378,5/14/14 16:00,-64.784676,-3.101623,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112379,5/14/14 22:00,-64.786217,-3.097904,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112380,5/15/14 4:00,-64.786139,-3.097685,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112381,5/15/14 10:01,-64.79195,-3.101194,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112382,5/15/14 16:00,-64.791808,-3.101317,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112383,5/15/14 22:01,-64.791784,-3.101349,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112384,5/16/14 4:01,-64.788819,-3.109455,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112385,5/16/14 10:00,-64.789422,-3.108549,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112386,5/16/14 16:00,-64.789612,-3.108886,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112387,5/16/14 22:00,-64.789511,-3.108593,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112388,5/17/14 4:02,-64.795966,-3.102338,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112389,5/17/14 10:00,-64.791898,-3.101287,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112390,5/17/14 16:00,-64.791882,-3.101343,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112391,5/17/14 22:00,-64.79184,-3.101323,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112392,5/18/14 4:00,-64.787651,-3.102481,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112393,5/18/14 10:00,-64.784237,-3.101498,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112394,5/18/14 16:00,-64.784276,-3.101584,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112395,5/18/14 22:01,-64.784654,-3.101589,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112396,5/19/14 4:01,-64.782909,-3.10531,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112397,5/19/14 10:00,-64.775409,-3.106239,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112398,5/19/14 16:00,-64.772518,-3.102278,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112399,5/19/14 22:01,-64.7725,-3.102276,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112400,5/20/14 10:00,-64.766054,-3.084755,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112401,5/20/14 16:00,-64.766138,-3.084701,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112402,5/20/14 22:00,-64.767714,-3.083347,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112403,5/21/14 4:00,-64.767873,-3.08881,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112404,5/21/14 10:00,-64.768297,-3.088032,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112405,5/21/14 16:01,-64.768369,-3.088113,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112406,5/21/14 22:01,-64.768225,-3.088361,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112407,5/22/14 4:00,-64.767787,-3.088559,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112408,5/22/14 10:01,-64.767707,-3.088535,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112409,5/22/14 16:00,-64.767696,-3.088663,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112410,5/22/14 22:00,-64.767773,-3.088551,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112411,5/23/14 4:01,-64.768075,-3.088427,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112412,5/23/14 10:00,-64.777398,-3.081962,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112413,5/23/14 16:00,-64.788474,-3.079859,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112414,5/23/14 22:00,-64.788477,-3.079875,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112415,5/24/14 4:00,-64.797435,-3.071331,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112416,5/24/14 10:00,-64.797388,-3.07135,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112417,5/24/14 16:00,-64.79744,-3.071274,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112418,5/24/14 22:00,-64.797395,-3.071341,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112419,5/25/14 10:00,-64.812004,-3.067784,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112420,5/25/14 16:00,-64.812073,-3.067777,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112421,5/25/14 22:00,-64.812075,-3.06779,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112422,5/26/14 4:00,-64.818339,-3.06406,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112423,5/26/14 10:00,-64.818422,-3.064113,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112424,5/26/14 16:00,-64.81845,-3.064086,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112425,5/26/14 22:00,-64.818449,-3.06409,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112426,5/27/14 4:00,-64.82776,-3.058455,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112427,5/27/14 10:00,-64.834464,-3.044894,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112428,5/27/14 16:00,-64.83446,-3.044913,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112429,5/27/14 22:00,-64.8344,-3.044884,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112430,5/28/14 4:01,-64.82658,-3.035155,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112431,5/28/14 10:00,-64.821003,-3.034257,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112432,5/28/14 16:00,-64.820644,-3.033345,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112433,5/28/14 22:00,-64.820534,-3.03329,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112434,5/29/14 10:01,-64.828411,-3.029608,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112435,5/29/14 16:00,-64.828748,-3.029407,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112436,5/29/14 22:00,-64.828735,-3.029459,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112437,5/30/14 4:00,-64.82962,-3.019867,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112438,5/30/14 10:00,-64.819681,-3.02386,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112439,5/30/14 16:00,-64.819722,-3.023823,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112440,5/30/14 22:00,-64.819688,-3.023834,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112441,5/31/14 4:03,-64.824979,-3.015062,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112442,5/31/14 10:00,-64.838584,-3.011707,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112443,5/31/14 16:00,-64.838468,-3.011717,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112444,5/31/14 22:00,-64.838444,-3.011745,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112445,6/1/14 4:01,-64.841705,-3.012366,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112446,6/1/14 16:00,-64.838981,-3.015018,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112447,6/1/14 22:00,-64.839088,-3.015013,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112448,6/2/14 4:00,-64.8481,-3.012691,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112449,6/2/14 10:00,-64.848802,-3.012308,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112450,6/2/14 16:00,-64.848712,-3.01232,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112451,6/2/14 22:00,-64.84882,-3.012353,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112452,6/3/14 4:00,-64.855331,-3.009256,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112453,6/3/14 10:00,-64.861683,-2.997942,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112454,6/3/14 16:00,-64.862987,-2.998435,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112455,6/3/14 22:00,-64.859102,-2.989624,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112456,6/4/14 10:00,-64.850866,-2.992039,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112457,6/4/14 16:00,-64.850868,-2.99201,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112458,6/4/14 22:00,-64.850826,-2.99198,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112459,6/5/14 10:00,-64.843928,-3.020274,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112460,6/5/14 16:00,-64.843999,-3.020206,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112461,6/5/14 22:00,-64.843873,-3.020248,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112462,6/6/14 10:00,-64.81452,-3.033815,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
112463,6/6/14 16:00,-64.814477,-3.033701,Panthera onca,1,93,Jaguar_Mamiraua,Brazil
