98,12/11/10 13:01,-64.85651,-3.054789
98,12/11/10 18:00,-64.856474,-3.054621
98,12/13/10 10:01,-64.856501,-3.054712
98,12/14/10 1:01,-64.848559,-3.098325
98,12/14/10 6:01,-64.839915,-3.095733
98,12/14/10 11:02,-64.840445,-3.095384
98,12/16/10 3:02,-64.863942,-3.087384
98,12/16/10 13:01,-64.854758,-3.094704
98,12/18/10 10:01,-64.854421,-3.096707
98,12/18/10 20:02,-64.841983,-3.101138
98,12/19/10 1:00,-64.839652,-3.102381
98,12/19/10 11:01,-64.840162,-3.100862
98,12/20/10 2:02,-64.833299,-3.105252
98,12/20/10 7:01,-64.83207,-3.10636
98,12/20/10 12:01,-64.832314,-3.105902
98,12/20/10 17:00,-64.83227,-3.105024
98,12/21/10 3:01,-64.843204,-3.101071
98,12/21/10 8:01,-64.84466,-3.100081
98,12/21/10 13:01,-64.845559,-3.09975
98,12/21/10 18:01,-64.846762,-3.098878
98,12/21/10 23:02,-64.847084,-3.098939
98,12/25/10 7:03,-64.856586,-3.055036
98,12/25/10 22:01,-64.856596,-3.054835
98,12/26/10 8:01,-64.857171,-3.056365
98,12/27/10 9:01,-64.856591,-3.056179
98,12/27/10 14:01,-64.856961,-3.055907
98,12/28/10 0:02,-64.852301,-3.071733
98,12/28/10 5:01,-64.856728,-3.055978
98,12/28/10 10:00,-64.856695,-3.056002
98,12/28/10 15:01,-64.856651,-3.055849
98,12/28/10 20:02,-64.856173,-3.055766
98,12/29/10 6:01,-64.852054,-3.057444
98,12/30/10 2:02,-64.856036,-3.055742
98,12/30/10 7:01,-64.855875,-3.055499
98,12/30/10 17:01,-64.856034,-3.055772
98,12/30/10 22:02,-64.856102,-3.059191
98,12/31/10 13:01,-64.854048,-3.060257
98,12/31/10 18:02,-64.856161,-3.059363
98,1/1/11 9:01,-64.855902,-3.059081
98,1/1/11 14:02,-64.855962,-3.059156
98,1/1/11 19:02,-64.855827,-3.059254
98,1/2/11 0:02,-64.855943,-3.059014
98,1/2/11 10:01,-64.844892,-3.065959
98,1/3/11 16:02,-64.855763,-3.059538
98,1/4/11 7:01,-64.84504,-3.064897
98,1/4/11 12:02,-64.855917,-3.059037
98,1/5/11 3:01,-64.856136,-3.059082
98,1/5/11 8:02,-64.855914,-3.059043
98,1/5/11 13:01,-64.855997,-3.059268
98,1/5/11 18:02,-64.855337,-3.061877
98,1/7/11 5:01,-64.851727,-3.073604
98,1/7/11 15:02,-64.851712,-3.073574
98,1/8/11 11:01,-64.841771,-3.07751
98,1/8/11 16:02,-64.851646,-3.073627
98,1/9/11 2:02,-64.86736,-3.06732
98,1/9/11 7:01,-64.866097,-3.078066
98,1/10/11 13:02,-64.851726,-3.073542
98,1/10/11 18:02,-64.834206,-3.079336
98,1/10/11 23:02,-64.834066,-3.079384
98,1/12/11 0:02,-64.850478,-3.073828
98,1/12/11 10:01,-64.850499,-3.074225
98,1/13/11 1:01,-64.85069,-3.073979
98,1/13/11 6:01,-64.850874,-3.074321
98,1/13/11 11:00,-64.851548,-3.073932
98,1/14/11 7:01,-64.850671,-3.073904
98,1/15/11 8:01,-64.83363,-3.081644
98,1/15/11 13:01,-64.833389,-3.081558
98,1/15/11 18:01,-64.846597,-3.08946
98,1/16/11 4:01,-64.846603,-3.089484
98,1/16/11 9:02,-64.846714,-3.08948
98,1/16/11 14:02,-64.847171,-3.091955
98,1/17/11 15:01,-64.846533,-3.089391
98,1/18/11 1:01,-64.819099,-3.07899
98,1/18/11 6:01,-64.823809,-3.082812
98,1/18/11 11:01,-64.82366,-3.08267
98,1/19/11 2:01,-64.846561,-3.089333
98,1/19/11 7:00,-64.846609,-3.089512
98,1/19/11 17:01,-64.844373,-3.091358
98,1/20/11 8:01,-64.841272,-3.094145
98,1/20/11 13:02,-64.841333,-3.093801
98,1/20/11 23:02,-64.841141,-3.093805
98,1/22/11 10:02,-64.841153,-3.093734
98,1/23/11 1:01,-64.842744,-3.093709
98,1/23/11 11:01,-64.84297,-3.093736
98,1/23/11 16:01,-64.842779,-3.093724
98,1/23/11 21:02,-64.842947,-3.093874
98,1/24/11 2:01,-64.83232,-3.082256
98,1/24/11 7:01,-64.832183,-3.082186
98,1/24/11 22:01,-64.842536,-3.093111
98,1/25/11 3:02,-64.837684,-3.090122
98,1/25/11 8:00,-64.840301,-3.091979
98,1/25/11 18:00,-64.840297,-3.092014
98,1/25/11 23:01,-64.840321,-3.091907
98,1/26/11 9:00,-64.841045,-3.092454
98,1/26/11 19:01,-64.839421,-3.096124
98,1/27/11 0:01,-64.839083,-3.096132
98,1/27/11 5:01,-64.839319,-3.096188
98,1/27/11 20:01,-64.839199,-3.096185
98,1/28/11 1:01,-64.843161,-3.102921
98,1/28/11 6:01,-64.839482,-3.096555
98,1/28/11 21:01,-64.839302,-3.096192
98,1/29/11 7:00,-64.839269,-3.096238
98,1/29/11 12:00,-64.839279,-3.096318
98,1/29/11 22:02,-64.822076,-3.103889
98,1/30/11 3:00,-64.839245,-3.096093
98,1/30/11 23:00,-64.839263,-3.096173
98,1/31/11 9:00,-64.839136,-3.096115
98,2/1/11 0:01,-64.839119,-3.096306
98,2/1/11 5:01,-64.839195,-3.096185
98,2/1/11 15:00,-64.839319,-3.096236
98,2/2/11 1:02,-64.839035,-3.096177
98,2/2/11 6:01,-64.839224,-3.096003
98,2/2/11 16:00,-64.839217,-3.0963
98,2/2/11 21:01,-64.845129,-3.096749
98,2/3/11 2:01,-64.859076,-3.09771
98,2/3/11 12:02,-64.858357,-3.096565
98,2/3/11 17:01,-64.856211,-3.099238
98,2/3/11 22:01,-64.845056,-3.096792
98,2/4/11 3:00,-64.844976,-3.096782
98,2/4/11 8:01,-64.845491,-3.097407
98,2/4/11 13:01,-64.852676,-3.099436
98,2/4/11 23:03,-64.841536,-3.104409
98,2/5/11 9:01,-64.84185,-3.104299
98,2/5/11 14:01,-64.842137,-3.10432
98,2/5/11 19:01,-64.84222,-3.104584
98,2/6/11 5:01,-64.842266,-3.104345
98,2/6/11 10:01,-64.842309,-3.104659
98,2/6/11 15:00,-64.842008,-3.104378
98,2/6/11 20:01,-64.842144,-3.104337
